campaign_id,date,impressions,clicks,leads,spend
CAMP0004,2025-02-13,3927.0,172,4,6634.65
CAMP0004,,6746.0,125,14,2206.35
CAMP0004,2025-02-15,5354.0,274,16,10016.7
CAMP0004,02/16/2025,3403.0,98,13,1969.09
CAMP0004,2025-02-17,6333.0,252,28,1303.98
CAMP0004,18-02-2025,23029.0,1018,108,44427.45
CAMP0004,2025-02-19,2566.0,123,12,852.08
CAMP0004,2025-02-20,13762.0,793,67,17691.17
CAMP0005,2025-03-01,1649.0,41,1,1463.81
CAMP0005,2025-03-02,5642.0,283,36,3814.77
CAMP0005,03-03-2025,4930.0,83,8,2432.74
CAMP0005,2025-03-04,24500.0,306,32,10570.43
CAMP0005,2025-03-05,13902.0,614,28,24933.68
CAMP0005,2025-03-06,1802.0,45,1,425.72
CAMP0005,2025-03-07,1107.0,6,0,110.96
CAMP0005,2025-03-08,7300.0,86,6,2125.45
CAMP0005,2025-03-09,11552.0,64,5,2786.56
CAMP0005,10-03-2025,359.0,15,0,539.39
CAMP0005,2025-03-11,7309.0,87,1,3115.15
CAMP0005,2025-03-12,18276.0,212,11,1208.84
CAMP0005,13-03-2025,13122.0,316,21,1597.11
CAMP0005,2025-03-14,3521.0,142,20,"$5,521.31"
CAMP0005,15-03-2025,10761.0,289,17,2204.43
CAMP0005,2025-03-16,10809.0,200,16,6979.56
CAMP0005,2025-03-17,3683.0,209,25,9332.5
CAMP0005,2025-03-18,6456.0,374,11,7340.58
CAMP0005,19-03-2025,3798.0,149,18,4191.66
CAMP0005,2025-03-20,4031.0,199,20,4084.8
CAMP0005,21-03-2025,2266.0,125,7,2974.94
CAMP0005,,12078.0,530,14,5772.82
CAMP0005,03/23/2025,2475.0,84,4,2102.03
CAMP0005,24 Mar 2025,5893.0,54,3,2013.05
CAMP0005,25-03-2025,25546.0,189,7,4313.29
CAMP0005,2025-03-26,888.0,6,0,265.49
CAMP0005,2025-03-27,9257.0,535,24,23035.6
CAMP0005,2025-03-28,8772.0,387,57,10751.48
CAMP0005,2025-03-29,4709.0,42,4,1858.38
CAMP0005,30-03-2025,1316.0,63,8,2693.13
CAMP0005,03/31/2025,6805.0,317,13,"₹7,632.09"
CAMP0005,04/01/2025,10078.0,187,19,5921.17
CAMP0005,02 Apr 2025,7938.0,257,5,1377.92
CAMP0005,04/03/2025,2183.0,122,6,3705.69
CAMP0005,04-04-2025,3680.0,165,5,3654.43
CAMP0005,2025-04-05,,78,8,759.73
CAMP0005,04/06/2025,3468.0,206,5,7300.71
CAMP0005,2025-04-07,1408.0,37,4,1544.27
CAMP0005,2025-04-08,7199.0,347,18,9564.35
CAMP0005,09-04-2025,10185.0,418,21,5293.43
CAMP0005,10-04-2025,1483.0,10,0,$396.71
CAMP0005,2025-04-11,,391,37,"₹8,783.65"
CAMP0005,04/12/2025,9924.0,203,13,8275.05
CAMP0005,2025-04-13,5736.0,178,15,2347.32
CAMP0005,2025-04-14,12648.0,192,12,7526.63
CAMP0005,2025-04-15,7747.0,180,19,6452.08
CAMP0005,04/16/2025,2859.0,99,5,"₹2,178.90"
CAMP0005,17 Apr 2025,9096.0,109,13,545.05
CAMP0005,18-04-2025,10904.0,638,31,10953.15
CAMP0005,19-04-2025,260.0,4,0,136.7
CAMP0005,2025-04-20,15136.0,427,25,"₹7,691.04"
CAMP0005,2025-04-21,11865.0,592,25,11743.88
CAMP0005,22-04-2025,17402.0,162,14,5406.4
CAMP0005,2025-04-23,1145.0,54,5,"$2,326.80"
CAMP0005,2025-04-24,1368.0,63,2,1609.91
CAMP0005,2025-04-25,11656.0,295,41,11239.57
CAMP0005,2025-04-26,13959.0,776,85,26507.57
CAMP0005,04/27/2025,13242.0,265,33,3394.55
CAMP0005,2025-04-28,2137.0,2564,293,70466.19
CAMP0005,2025-04-29,6637.0,92,11,3162.75
CAMP0005,2025-04-30,10750.0,68,8,371.06
CAMP0005,2025-05-01,1499.0,74,6,3232.42
CAMP0005,,4987.0,163,18,6439.42
CAMP0005,2025-05-03,9543.0,255,9,10101.02
CAMP0005,2025-05-04,4302.0,94,5,3746.52
CAMP0005,2025-05-05,13774.0,542,51,20765.76
CAMP0005,06 May 2025,10387.0,58,6,410.26
CAMP0005,2025-05-07,1057.0,25,2,459.05
CAMP0005,,9007.0,245,7,8905.85
CAMP0005,05/09/2025,4264.0,99,2,1975.73
CAMP0005,2025-05-10,16702.0,266,19,9320.0
CAMP0005,2025-05-11,14513.0,294,16,6550.54
CAMP0005,05/12/2025,1890.0,21,1,724.82
CAMP0005,2025-05-13,7074.0,199,12,4159.99
CAMP0005,2025-05-14,3238.0,64,3,2001.3
CAMP0005,2025-05-15,3796.0,145,4,"₹-1,163.38"
CAMP0005,2025-05-16,6245.0,236,23,7301.89
CAMP0005,2025-05-17,7672.0,44,6,661.57
CAMP0005,2025-05-18,14892.0,330,18,9539.22
CAMP0005,2025-05-19,13390.0,764,25,8551.56
CAMP0005,2025-05-20,5617.0,244,26,"₹5,203.56"
CAMP0005,2025-05-21,8200.0,303,16,6972.08
CAMP0005,2025-05-22,6115.0,93,9,4099.47
CAMP0005,2025-05-23,9579.0,11494,877,"$100,055.49"
CAMP0005,2025-05-24,8438.0,162,12,"₹5,497.94"
CAMP0005,2025-05-25,7694.0,287,28,8755.66
CAMP0005,2025-05-26,11766.0,187,25,6460.65
CAMP0005,2025-05-27,2798.0,52,2,823.28
CAMP0005,28-05-2025,19916.0,836,25,35997.85
CAMP0005,2025-05-29,5230.0,257,32,10873.26
CAMP0005,2025-05-30,1734.0,79,9,2042.78
CAMP0005,31-05-2025,7792.0,198,27,5618.84
CAMP0005,06/01/2025,1148.0,62,6,"$2,262.72"
CAMP0005,2025-06-02,8248.0,327,17,10862.43
CAMP0005,03-06-2025,1320.0,74,2,2811.24
CAMP0005,06/04/2025,711.0,20,0,340.84
CAMP0005,05 Jun 2025,3699.0,207,6,7364.57
CAMP0006,2023-02-18,6687.0,274,14,3118.04
CAMP0006,2023-02-19,9880.0,491,53,4623.88
CAMP0006,20-02-2023,2612.0,57,2,1459.21
CAMP0006,2023-02-21,592.0,29,3,$502.04
CAMP0006,,9814.0,563,35,10796.65
CAMP0006,02/23/2023,11029.0,117,8,"$3,174.78"
CAMP0006,2023-02-24,6713.0,105,13,3368.15
CAMP0006,25-02-2023,7610.0,221,21,2522.63
CAMP0006,26-02-2023,7553.0,112,12,1588.6
CAMP0006,2023-02-27,7262.0,69,1,802.46
CAMP0006,2023-02-28,20343.0,371,24,"₹3,418.33"
CAMP0006,2023-03-01,7227.0,133,3,2745.29
CAMP0006,03/02/2023,1481.0,25,3,741.3
CAMP0006,2023-03-03,648.0,22,2,727.89
CAMP0006,2023-03-04,16947.0,550,40,21901.59
CAMP0006,05-03-2023,9921.0,380,13,7025.54
CAMP0006,06-03-2023,25947.0,1117,52,23093.28
CAMP0006,03/07/2023,6007.0,168,3,6167.33
CAMP0006,2023-03-08,7621.0,236,21,7112.35
CAMP0006,2023-03-09,2456.0,110,9,4228.92
CAMP0006,2023-03-10,11999.0,616,51,11300.6
CAMP0006,,5507.0,286,38,6764.58
CAMP0006,2023-03-12,17114.0,450,56,18481.93
CAMP0006,2023-03-13,5341.0,311,8,9620.08
CAMP0006,14-03-2023,12799.0,328,40,7327.16
CAMP0006,15-03-2023,2505.0,63,1,1246.33
CAMP0006,2023-03-16,3705.0,165,17,"$5,502.85"
CAMP0006,2023-03-17,5644.0,277,33,7461.48
CAMP0006,18-03-2023,24578.0,1159,111,42046.66
CAMP0006,2023-03-19,11346.0,144,15,4293.93
CAMP0006,20-03-2023,10436.0,149,6,6051.84
CAMP0006,2023-03-21,8679.0,328,34,13305.36
CAMP0006,2023-03-22,7856.0,312,12,7474.54
CAMP0006,03/23/2023,2755.0,61,3,829.39
CAMP0006,2023-03-24,12740.0,699,60,8749.25
CAMP0006,2023-03-25,7881.0,395,41,14555.61
CAMP0006,2023-03-26,4485.0,193,10,8214.61
CAMP0006,2023-03-27,1689.0,26,2,357.46
CAMP0006,28-03-2023,14156.0,276,29,10376.93
CAMP0006,2023-03-29,11065.0,109,12,2150.99
CAMP0006,,11408.0,76,4,482.38
CAMP0006,2023-03-31,5092.0,36,3,645.16
CAMP0006,2023-04-01,9540.0,513,31,21052.72
CAMP0006,,4525.0,39,1,1753.27
CAMP0006,2023-04-03,10580.0,488,60,19188.61
CAMP0006,04-04-2023,6176.0,38,2,1381.28
CAMP0006,04/05/2023,4388.0,97,10,1385.23
CAMP0006,2023-04-06,16209.0,827,83,22772.12
CAMP0006,2023-04-07,10476.0,550,52,15530.91
CAMP0006,2023-04-08,20606.0,362,35,15250.08
CAMP0006,2023-04-09,4434.0,105,9,1413.87
CAMP0006,10-04-2023,14270.0,536,14,12430.15
CAMP0006,2023-04-11,9924.0,419,28,17877.76
CAMP0006,,6673.0,289,30,4627.33
CAMP0006,04/13/2023,2008.0,80,7,973.94
CAMP0006,04/14/2023,4816.0,245,10,1412.62
CAMP0006,2023-04-15,21172.0,815,90,31398.85
CAMP0006,2023-04-16,2777.0,37,3,594.98
CAMP0006,2023-04-17,20461.0,160,3,3509.34
CAMP0006,2023-04-18,18535.0,711,95,28665.1
CAMP0006,2023-04-19,2366.0,127,5,4381.12
CAMP0006,2023-04-20,10427.0,512,76,3174.93
CAMP0006,2023-04-21,8061.0,246,32,1843.96
CAMP0006,2023-04-22,11863.0,103,15,3880.93
CAMP0006,2023-04-23,5659.0,93,4,2210.08
CAMP0006,,3506.0,37,1,402.97
CAMP0006,2023-04-25,6352.0,310,19,"₹5,262.35"
CAMP0006,26 Apr 2023,9461.0,114,6,2190.26
CAMP0006,04/27/2023,4577.0,226,8,4227.51
CAMP0006,2023-04-28,7648.0,103,3,2511.3
CAMP0006,2023-04-29,10085.0,126,12,3177.76
CAMP0006,30-04-2023,1043.0,41,2,1005.05
CAMP0006,05/01/2023,6259.0,314,8,"₹6,827.71"
CAMP0006,02 May 2023,3223.0,144,13,4563.14
CAMP0006,2023-05-03,9478.0,327,42,14577.02
CAMP0006,04-05-2023,8757.0,222,10,5455.81
CAMP0006,2023-05-05,6399.0,327,21,12881.11
CAMP0006,2023-05-06,19906.0,458,36,16258.03
CAMP0006,2023-05-07,5487.0,80,7,2253.81
CAMP0006,2023-05-08,5235.0,211,10,5719.47
CAMP0006,2023-05-09,17571.0,639,28,10317.12
CAMP0006,2023-05-10,2271.0,34,4,558.56
CAMP0006,2023-05-11,2434.0,118,7,1000.72
CAMP0006,05/12/2023,7871.0,405,50,4861.99
CAMP0006,05/13/2023,2440.0,129,6,2003.36
CAMP0006,14-05-2023,10840.0,573,70,17243.38
CAMP0006,2023-05-15,3887.0,94,3,"$2,297.85"
CAMP0006,16-05-2023,9324.0,67,3,891.21
CAMP0006,17 May 2023,8292.0,254,30,2839.64
CAMP0006,18-05-2023,5745.0,164,16,7377.1
CAMP0006,2023-05-19,4301.0,61,1,803.85
CAMP0006,2023-05-20,16713.0,552,55,22866.17
CAMP0006,21 May 2023,9650.0,66,6,1486.79
CAMP0006,2023-05-22,1432.0,64,2,1877.3
CAMP0006,23 May 2023,5227.0,76,5,2816.4
CAMP0006,2023-05-24,17104.0,812,41,26061.73
CAMP0006,05/25/2023,3968.0,222,15,1697.55
CAMP0006,,18138.0,434,10,18861.51
CAMP0006,,7404.0,417,22,12284.21
CAMP0006,2023-05-28,2260.0,129,17,4458.59
CAMP0006,2023-05-29,14516.0,297,43,1607.18
CAMP0006,2023-05-30,13207.0,785,47,14600.12
CAMP0006,2023-05-31,13594.0,399,21,"$7,475.45"
CAMP0006,2023-06-01,4528.0,38,1,437.44
CAMP0006,02-06-2023,2304.0,30,4,686.06
CAMP0006,03-06-2023,1262.0,52,6,1828.05
CAMP0006,2023-06-04,6717.0,367,46,12948.47
CAMP0006,06/05/2023,10515.0,285,38,11634.42
CAMP0006,2023-06-06,2401.0,53,5,840.86
CAMP0006,07-06-2023,4394.0,125,16,1224.46
CAMP0006,08-06-2023,4432.0,151,8,3731.63
CAMP0006,09 Jun 2023,11562.0,162,5,"$4,352.59"
CAMP0006,10-06-2023,1303.0,31,3,$971.74
CAMP0006,06/11/2023,22186.0,598,37,3248.6
CAMP0006,12-06-2023,11784.0,578,19,16226.94
CAMP0006,2023-06-13,2642.0,44,1,1266.93
CAMP0006,2023-06-14,6177.0,41,4,1077.96
CAMP0006,2023-06-15,10148.0,599,32,26229.58
CAMP0006,2023-06-16,870.0,6,0,139.9
CAMP0006,2023-06-17,3137.0,121,6,3400.74
CAMP0006,2023-06-18,13966.0,436,28,8503.04
CAMP0006,19-06-2023,4517.0,104,4,872.3
CAMP0006,20-06-2023,1496.0,25,1,933.41
CAMP0006,2023-06-21,3355.0,188,6,7961.8
CAMP0006,06/22/2023,503.0,17,0,408.41
CAMP0006,06/23/2023,2323.0,135,12,"₹4,534.67"
CAMP0006,06/24/2023,5179.0,144,5,4249.7
CAMP0006,2023-06-25,7639.0,187,17,3950.99
CAMP0006,2023-06-26,9513.0,473,47,9430.82
CAMP0006,2023-06-27,4541.0,125,13,3915.8
CAMP0006,28-06-2023,5283.0,141,6,1589.42
CAMP0006,06/29/2023,2191.0,78,3,"₹1,957.57"
CAMP0006,06/30/2023,5268.0,303,14,12255.52
CAMP0006,01-07-2023,16542.0,767,68,24618.8
CAMP0006,2023-07-02,17108.0,773,98,8392.81
CAMP0006,2023-07-03,7482.0,214,14,8902.92
CAMP0006,04-07-2023,15472.0,18566,1539,474617.84
CAMP0006,05-07-2023,10780.0,77,4,$404.65
CAMP0007,08-10-2023,6190.0,148,15,5508.15
CAMP0007,2023-10-09,9076.0,245,29,3831.1
CAMP0007,2023-10-10,19327.0,224,31,2743.4
CAMP0007,2023-10-11,13864.0,239,14,6419.14
CAMP0007,10/12/2023,2286.0,64,7,2618.79
CAMP0007,2023-10-13,5308.0,141,4,798.58
CAMP0007,2023-10-14,13680.0,244,5,9369.08
CAMP0007,,4917.0,275,20,1931.85
CAMP0007,10/16/2023,4375.0,159,11,977.23
CAMP0007,2023-10-17,5768.0,126,3,3595.3
CAMP0007,18 Oct 2023,6828.0,8193,743,131166.38
CAMP0007,,2666.0,68,6,477.56
CAMP0007,2023-10-20,,647,80,9040.36
CAMP0007,2023-10-21,10517.0,107,8,1979.3
CAMP0007,2023-10-22,4215.0,40,1,1403.95
CAMP0007,2023-10-23,6610.0,154,10,"$4,034.43"
CAMP0007,10/24/2023,3815.0,139,17,4921.49
CAMP0007,2023-10-25,5817.0,144,10,4635.06
CAMP0007,2023-10-26,5828.0,40,2,1315.46
CAMP0007,2023-10-27,9763.0,524,71,8851.14
CAMP0007,2023-10-28,2348.0,64,3,2041.3
CAMP0007,2023-10-29,9705.0,260,10,8974.69
CAMP0007,10/30/2023,13059.0,547,30,4512.3
CAMP0007,31-10-2023,10305.0,542,31,12849.33
CAMP0007,01-11-2023,14244.0,393,29,7157.07
CAMP0007,11/02/2023,14496.0,817,89,30989.57
CAMP0007,03-11-2023,7809.0,373,8,14075.24
CAMP0007,11/04/2023,10713.0,563,18,5651.51
CAMP0007,05 Nov 2023,3582.0,150,19,"₹2,695.98"
CAMP0007,2023-11-06,12490.0,531,50,11768.28
CAMP0007,2023-11-07,19739.0,933,46,30503.66
CAMP0007,11/08/2023,10398.0,177,4,"$1,812.29"
CAMP0007,2023-11-09,1917.0,99,2,3402.24
CAMP0007,2023-11-10,5295.0,123,9,682.32
CAMP0007,2023-11-11,623.0,11,0,332.81
CAMP0007,12-11-2023,17242.0,366,38,15962.03
CAMP0007,2023-11-13,531.0,28,2,771.59
CAMP0007,11/14/2023,3418.0,130,8,5419.79
CAMP0007,15-11-2023,6669.0,85,9,1422.4
CAMP0007,2023-11-16,22096.0,1073,115,34534.86
CAMP0007,2023-11-17,8012.0,170,3,2699.29
CAMP0007,18-11-2023,10636.0,400,8,13660.45
CAMP0007,11/19/2023,2348.0,97,8,1814.8
CAMP0007,20-11-2023,3461.0,156,18,1517.68
CAMP0007,21-11-2023,8262.0,364,24,5525.25
CAMP0007,2023-11-22,6795.0,391,36,10001.18
CAMP0007,11/23/2023,5232.0,184,12,5388.52
CAMP0007,24 Nov 2023,1759.0,39,1,470.96
CAMP0007,25-11-2023,4041.0,118,10,4713.48
CAMP0007,2023-11-26,4165.0,113,12,3648.51
CAMP0007,11/27/2023,13398.0,165,16,1671.95
CAMP0007,2023-11-28,20207.0,938,125,23448.46
CAMP0007,2023-11-29,10994.0,429,18,2585.83
CAMP0007,2023-11-30,4564.0,236,10,2365.19
CAMP0007,12/01/2023,6392.0,222,6,1616.4
CAMP0007,2023-12-02,2771.0,103,9,"₹1,478.01"
CAMP0007,03-12-2023,14146.0,458,50,"₹6,912.35"
CAMP0007,04-12-2023,9433.0,365,49,13649.9
CAMP0007,2023-12-05,18707.0,753,60,9485.88
CAMP0007,12/06/2023,10092.0,359,23,14881.83
CAMP0007,2023-12-07,2647.0,70,8,1621.71
CAMP0007,2023-12-08,15249.0,860,45,8443.39
CAMP0007,2023-12-09,9132.0,76,4,"$1,918.03"
CAMP0007,10 Dec 2023,7073.0,291,43,6713.25
CAMP0007,2023-12-11,2308.0,123,9,2520.39
CAMP0007,12-12-2023,1198.0,35,3,261.02
CAMP0007,13-12-2023,8955.0,279,27,7887.18
CAMP0007,2023-12-14,7366.0,173,6,"₹3,575.86"
CAMP0007,2023-12-15,9635.0,79,7,2275.93
CAMP0007,2023-12-16,3568.0,131,8,4862.78
CAMP0007,2023-12-17,3277.0,180,12,3033.55
CAMP0007,2023-12-18,7078.0,94,7,2709.76
CAMP0007,2023-12-19,9633.0,90,7,2718.34
CAMP0007,2023-12-20,17691.0,850,47,36239.93
CAMP0007,12/21/2023,9180.0,518,55,12562.08
CAMP0007,22 Dec 2023,4060.0,118,12,2388.09
CAMP0007,23-12-2023,12046.0,457,62,"₹9,290.18"
CAMP0007,2023-12-24,5263.0,263,33,7500.76
CAMP0007,25-12-2023,1633.0,79,7,3004.95
CAMP0007,12/26/2023,15349.0,426,61,11350.58
CAMP0007,2023-12-27,10089.0,172,17,4792.66
CAMP0007,2023-12-28,16828.0,294,31,2412.04
CAMP0007,2023-12-29,9957.0,139,6,1819.75
CAMP0007,2023-12-30,4255.0,141,11,2863.9
CAMP0007,2023-12-31,5989.0,77,6,576.09
CAMP0007,2024-01-01,7341.0,391,36,16966.13
CAMP0007,2024-01-02,3547.0,36,0,446.8
CAMP0007,01/03/2024,24498.0,1397,180,23559.71
CAMP0007,01/04/2024,10245.0,146,5,1449.98
CAMP0007,2024-01-05,1281.0,76,8,3264.9
CAMP0007,01/06/2024,7303.0,190,17,1533.36
CAMP0008,01/03/2024,2411.0,67,1,1233.8
CAMP0008,2024-01-04,20622.0,24746,3572,717000.23
CAMP0008,2024-01-05,2967.0,53,1,644.55
CAMP0008,2024-01-06,14407.0,608,55,14594.19
CAMP0008,07-01-2024,3023.0,180,9,-7195.01
CAMP0008,08-01-2024,1927.0,33,2,705.77
CAMP0008,2024-01-09,4033.0,113,10,4328.41
CAMP0008,2024-01-10,13925.0,733,20,23955.92
CAMP0008,01/11/2024,5456.0,148,12,"$6,639.44"
CAMP0008,12-01-2024,2527.0,106,7,1093.96
CAMP0008,13-01-2024,16520.0,462,30,13283.07
CAMP0008,2024-01-14,2269.0,31,2,841.31
CAMP0008,15-01-2024,1742.0,11,0,398.29
CAMP0008,01/16/2024,8573.0,166,18,4597.48
CAMP0008,17 Jan 2024,10667.0,339,12,5238.68
CAMP0008,18-01-2024,11922.0,452,39,7470.38
CAMP0008,2024-01-19,6657.0,302,6,"$8,574.72"
CAMP0008,2024-01-20,5557.0,81,6,701.21
CAMP0008,01/21/2024,12109.0,407,55,5230.67
CAMP0008,01/22/2024,24707.0,1294,122,"₹52,570.48"
CAMP0008,23 Jan 2024,15457.0,714,99,19909.83
CAMP0008,2024-01-24,8900.0,176,8,2617.87
CAMP0008,25-01-2024,9745.0,277,27,2288.85
CAMP0008,2024-01-26,971.0,14,1,189.84
CAMP0008,2024-01-27,3600.0,20,2,635.1
CAMP0008,01/28/2024,1414.0,79,1,880.96
CAMP0008,29-01-2024,6127.0,254,27,10736.48
CAMP0008,01/30/2024,2797.0,21,1,858.8
CAMP0008,01/31/2024,13337.0,228,8,8975.1
CAMP0008,2024-02-01,23842.0,1113,132,19481.86
CAMP0008,02-02-2024,6670.0,110,16,3390.65
CAMP0008,2024-02-03,5783.0,272,29,11866.15
CAMP0008,2024-02-04,8926.0,108,11,"₹3,690.62"
CAMP0008,02/05/2024,1793.0,39,2,1201.54
CAMP0008,06-02-2024,8651.0,153,11,2412.27
CAMP0008,02/07/2024,10245.0,259,30,10587.87
CAMP0008,2024-02-08,3898.0,58,8,1163.89
CAMP0008,,4415.0,48,2,848.53
CAMP0008,02/10/2024,5767.0,306,18,12040.47
CAMP0008,2024-02-11,9003.0,386,55,12468.42
CAMP0008,12-02-2024,9934.0,323,33,8211.57
CAMP0008,2024-02-13,4974.0,260,9,11204.82
CAMP0008,2024-02-14,3569.0,147,17,5509.24
CAMP0008,02/15/2024,5959.0,72,8,2496.9
CAMP0008,,8573.0,161,21,1892.45
CAMP0008,02/17/2024,7051.0,364,25,"$4,270.14"
CAMP0008,18 Feb 2024,5920.0,208,9,7033.59
CAMP0008,02/19/2024,29496.0,1491,190,49762.95
CAMP0008,2024-02-20,8129.0,415,44,13645.6
CAMP0008,2024-02-21,12261.0,137,10,5542.36
CAMP0008,2024-02-22,5168.0,299,32,9046.26
CAMP0008,23-02-2024,2966.0,63,7,1305.67
CAMP0008,2024-02-24,3211.0,17,1,748.53
CAMP0008,2024-02-25,1661.0,55,4,2210.81
CAMP0008,2024-02-26,1918.0,63,2,2791.5
CAMP0008,2024-02-27,5772.0,217,16,4749.63
CAMP0008,28 Feb 2024,6132.0,96,12,2971.19
CAMP0008,2024-02-29,2192.0,101,8,1801.25
CAMP0008,2024-03-01,433.0,25,1,1045.69
CAMP0008,2024-03-02,4570.0,128,6,₹641.16
CAMP0008,2024-03-03,5877.0,302,35,3537.2
CAMP0008,2024-03-04,8469.0,97,8,1838.47
CAMP0008,03/05/2024,7572.0,9086,1030,85627.77
CAMP0008,03/06/2024,15454.0,454,48,11511.52
CAMP0008,2024-03-07,4609.0,242,5,8741.49
CAMP0008,2024-03-08,8203.0,486,57,"₹7,262.88"
CAMP0008,03/09/2024,6552.0,390,51,3468.92
CAMP0008,10-03-2024,2791.0,75,3,2831.61
CAMP0008,2024-03-11,15917.0,804,16,13919.46
CAMP0008,03/12/2024,3388.0,51,4,₹849.38
CAMP0008,2024-03-13,3462.0,89,11,3667.86
CAMP0008,2024-03-14,666.0,38,1,642.43
CAMP0008,03/15/2024,6232.0,140,5,5085.7
CAMP0008,03/16/2024,8437.0,74,10,932.78
CAMP0008,03/17/2024,3060.0,106,3,"₹4,581.10"
CAMP0008,2024-03-18,10174.0,528,11,13448.8
CAMP0008,19 Mar 2024,4755.0,268,37,"₹10,126.38"
CAMP0008,2024-03-20,5853.0,7023,484,145606.64
CAMP0008,2024-03-21,7822.0,107,11,1252.18
CAMP0008,,6847.0,312,32,3504.05
CAMP0008,2024-03-23,792.0,7,0,150.78
CAMP0008,2024-03-24,4878.0,129,18,1373.59
CAMP0008,25-03-2024,6047.0,66,9,1337.47
CAMP0008,2024-03-26,3770.0,58,2,2466.31
CAMP0008,2024-03-27,14732.0,792,80,29565.94
CAMP0008,2024-03-28,5674.0,226,14,2472.5
CAMP0008,29-03-2024,4293.0,213,14,2191.93
CAMP0008,2024-03-30,3970.0,160,15,5254.91
CAMP0008,2024-03-31,3632.0,182,8,4324.62
CAMP0008,01-04-2024,4307.0,230,14,7441.61
CAMP0008,2024-04-02,9554.0,410,25,2964.15
CAMP0008,2024-04-03,1744.0,16,0,270.71
CAMP0008,04/04/2024,10210.0,562,11,13687.18
CAMP0008,04/05/2024,4924.0,68,9,₹899.76
CAMP0008,2024-04-06,3568.0,4281,577,116270.81
CAMP0008,04/07/2024,1756.0,97,6,"₹1,928.68"
CAMP0008,2024-04-08,7514.0,177,25,6109.53
CAMP0008,2024-04-09,12874.0,246,19,3463.47
CAMP0008,10-04-2024,8001.0,444,33,"₹8,296.27"
CAMP0008,2024-04-11,6341.0,154,21,-4274.77
CAMP0008,12-04-2024,9837.0,488,31,10905.71
CAMP0008,2024-04-13,4835.0,274,27,9498.24
CAMP0008,2024-04-14,13292.0,684,48,4822.57
CAMP0008,04/15/2024,19533.0,23439,1556,712305.72
CAMP0008,16-04-2024,2887.0,133,12,1750.62
CAMP0008,2024-04-17,13356.0,225,32,7561.13
CAMP0008,18-04-2024,3186.0,90,7,3682.64
CAMP0008,19-04-2024,21572.0,637,22,8433.37
CAMP0008,2024-04-20,7892.0,56,8,822.87
CAMP0008,2024-04-21,12956.0,173,19,5018.74
CAMP0008,22-04-2024,9351.0,442,64,12350.6
CAMP0008,2024-04-23,15424.0,838,29,15179.29
CAMP0008,2024-04-24,1880.0,71,5,1699.56
CAMP0008,2024-04-25,4756.0,46,5,1789.49
CAMP0008,2024-04-26,12583.0,360,14,11975.1
CAMP0008,27-04-2024,25501.0,424,10,"₹7,582.27"
CAMP0008,2024-04-28,10068.0,525,56,11768.32
CAMP0008,29-04-2024,6924.0,54,6,532.01
CAMP0008,,11477.0,393,36,"₹11,406.17"
CAMP0008,01 May 2024,4818.0,281,32,11775.07
CAMP0009,14-11-2024,2440.0,91,4,2881.74
CAMP0009,2024-11-15,16468.0,561,35,14458.38
CAMP0009,2024-11-16,,947,41,"₹7,953.52"
CAMP0009,2024-11-17,22348.0,451,41,8514.92
CAMP0009,2024-11-18,3413.0,190,16,3441.92
CAMP0009,2024-11-19,5145.0,182,21,4440.93
CAMP0009,11/20/2024,28201.0,890,67,7116.29
CAMP0009,2024-11-21,8809.0,449,22,5746.45
CAMP0009,2024-11-22,18559.0,681,24,4398.2
CAMP0009,11/23/2024,6816.0,346,12,2354.89
CAMP0009,,14783.0,416,10,9552.67
CAMP0009,2024-11-25,5628.0,204,12,3594.75
CAMP0009,26-11-2024,5339.0,251,36,10994.55
CAMP0009,2024-11-27,3278.0,124,13,2034.62
CAMP0009,2024-11-28,3567.0,166,9,2941.78
CAMP0009,2024-11-29,6552.0,7862,715,117849.55
CAMP0009,30-11-2024,3704.0,192,17,"₹4,913.22"
CAMP0009,2024-12-01,6142.0,57,6,2411.25
CAMP0009,12/02/2024,8910.0,106,10,3779.31
CAMP0009,2024-12-03,12970.0,706,71,7237.57
CAMP0009,2024-12-04,5516.0,88,12,3116.61
CAMP0009,12/05/2024,2218.0,103,8,"$1,445.25"
CAMP0009,2024-12-06,13724.0,99,6,2350.49
CAMP0009,07 Dec 2024,4855.0,229,17,6324.21
CAMP0009,2024-12-08,5209.0,35,2,1318.32
CAMP0009,2024-12-09,12163.0,615,22,26085.7
CAMP0009,2024-12-10,7087.0,402,43,7853.54
CAMP0009,11 Dec 2024,6097.0,265,31,11176.68
CAMP0009,12/12/2024,7877.0,385,44,"₹2,907.44"
CAMP0009,2024-12-13,1532.0,90,9,3033.63
CAMP0009,14-12-2024,3399.0,87,10,1947.17
CAMP0009,2024-12-15,5684.0,96,5,3383.78
CAMP0009,2024-12-16,7936.0,305,23,10581.91
CAMP0009,2024-12-17,5490.0,134,9,$977.62
CAMP0009,18-12-2024,894.0,47,1,1358.88
CAMP0009,2024-12-19,3074.0,84,7,444.71
CAMP0009,12/20/2024,20936.0,866,21,17086.18
CAMP0009,12/21/2024,6382.0,351,39,9927.26
CAMP0009,22 Dec 2024,8568.0,450,35,10801.95
CAMP0009,2024-12-23,8880.0,85,11,2058.9
CAMP0009,2024-12-24,6188.0,218,16,8743.97
CAMP0009,25 Dec 2024,9772.0,78,11,1989.36
