transaction_id,customer_id,campaign_id,transaction_date,revenue
TXN0025879,CUST006822,CAMP0069,2025-04-15,405.16
TXN0027503,CUST008219,CAMP0198,2025-06-16,604.72
TXN0024893,CUST001092,CAMP0013,2026-04-16,1007.05
TXN0006245,CUST006684,,25-07-2025,1900.02
TXN0017583,CUST002312,CAMP0185,2025-07-01,1179.74
TXN0051506,CUST002890,CAMP0028,2026-07-01,237.19
TXN0055676,CUST003200,CAMP0194,14-05-2025,-1420.03
TXN0004078,CUST002349,CAMP0171,2025-06-10,2741.06
TXN0038495,CUST001058,CAMP0207,2026-03-17,1466.15
TXN0055600,CUST009411,CAMP0070,2023-11-04,164.88
TXN0041755,CUST002673,CAMP0059,10/27/2025,108.28
TXN0053591,CUST001144,CAMP0188,2025-11-15,415.16
TXN0037323,CUST002663,CAMP0219,,1371.91
TXN0009595,CUST003140,,2023-01-01,10084.52
TXN0007757,CUST008839,CAMP0123,21-04-2026,5909.38
TXN0019150,CUST009913,CAMP0211,2026-03-09,1010.98
TXN0002704,CUST002467,CAMP0041,07/31/2024,403.93
TXN0027530,CUST008362,CAMP0190,04/12/2023,346.34
TXN0004995,CUST002495,CAMP0039,2025-01-01,605.69
TXN0045778,CUST009694,CAMP0101,2023-03-26,3043.0
TXN0018593,CUST001435,CAMP0005,08/31/2024,402.81
TXN0046328,CUST002960,CAMP0103,03/30/2024,97.49
TXN0040279,CUST002056,CAMP0038,03-05-2024,1265.55
TXN0003573,CUST000031,CAMP0026,10-01-2024,213.93
TXN0030124,CUST007374,CAMP0026,2023-12-18,"₹6,207.35"
TXN0003898,CUST000808,CAMP0220,2024-10-07,444.88
TXN0047490,CUST005121,CAMP0181,2024-01-18,236.37
TXN0041661,CUST009052,,2026-07-26,3809.71
TXN0003449,CUST004560,CAMP0142,2024-12-07,209.09
TXN0029878,CUST008818,CAMP0110,2025-03-04,593.87
TXN0017032,CUST002671,,2026-03-11,5441.77
TXN0019857,CUST000381,CAMP0033,25-03-2023,479.81
TXN0024625,CUST000860,CAMP0204,2024-11-09,152.23
TXN0006912,CUST001170,CAMP0045,2023-11-28,330.27
TXN0051408,CUST005231,CAMP0207,27-01-2024,5536.89
TXN0042202,CUST000630,CAMP0159,,4755.15
TXN0015777,CUST001609,CAMP0149,2024-02-24,-13344.67
TXN0021070,CUST006255,CAMP0075,2023-07-04,793.99
TXN0030137,CUST004853,,03/19/2023,8100.9
TXN0041474,CUST003994,CAMP0169,2024-03-22,4278.54
TXN0012366,CUST003123,CAMP0022,02-07-2026,273.32
TXN0018177,CUST007864,CAMP0109,2026-03-14,493.62
TXN0024781,CUST000206,CAMP0082,2024-11-09,1203.93
TXN0052601,CUST008054,CAMP0049,06/01/2024,72.29
TXN0004702,CUST002441,CAMP0112,03-03-2026,293.43
TXN0012205,CUST007300,CAMP0021,10-10-2023,106.45
TXN0050364,CUST006564,CAMP0075,2025-02-04,982.16
TXN0023642,CUST007301,CAMP0124,03-02-2025,322.65
TXN0029988,CUST007395,CAMP0050,2023-03-22,4998.02
TXN0011085,CUST005004,CAMP0157,2026-06-23,6447.33
TXN0010133,CUST007075,CAMP0195,31-12-2025,557.14
TXN0044295,CUST000587,CAMP0219,2023-08-25,825.82
TXN0037423,CUST009319,CAMP0180,04 Mar 2026,367.99
TXN0043141,CUST009798,CAMP0104,2026-06-29,9268.99
TXN0005131,CUST007032,CAMP0016,2026-06-22,₹910.06
TXN0032533,CUST003331,CAMP0169,09 Jan 2025,391.23
TXN0018382,CUST007075,CAMP0204,2024-11-26,396.72
TXN0032753,CUST004490,CAMP0015,06 Mar 2026,1911.44
TXN0014001,CUST007080,CAMP0004,2025-02-08,898.49
TXN0010073,CUST003509,CAMP0109,2023-05-13,661.59
TXN0000485,CUST007813,CAMP0195,2025-04-18,2660.74
TXN0050890,CUST001993,,20-11-2024,141.84
TXN0027760,CUST008065,CAMP0193,2023-10-27,998.58
TXN0055162,CUST009652,CAMP0199,04/10/2025,3192.73
TXN0043841,CUST009520,CAMP0114,2026-07-10,745.41
TXN0027451,CUST005937,CAMP0024,2023-02-21,1420.74
TXN0020928,CUST002155,CAMP0095,2023-02-12,934.9
TXN0000848,CUST004133,CAMP0184,17-05-2024,5082.96
TXN0007694,CUST004875,,2024-04-18,774.83
TXN0038475,CUST000585,CAMP0019,2023-02-17,3809.89
TXN0039255,CUST001958,CAMP0029,2025-04-22,1831.83
TXN0019744,CUST001034,CAMP0117,2023-04-04,12983.89
TXN0035601,CUST005732,CAMP0051,2025-07-28,30.41
TXN0033379,CUST000136,CAMP0198,02-07-2023,688.06
TXN0053143,CUST009403,CAMP0051,03/14/2023,1944.37
TXN0003665,CUST005397,CAMP0156,2023-07-02,395.06
TXN0007066,CUST008923,CAMP0184,2023-07-30,444.26
TXN0019389,CUST006198,CAMP0081,2023-05-28,1179.03
TXN0004032,CUST000433,CAMP0082,2024-05-16,221.87
TXN0057548,CUST000389,CAMP0145,26-01-2024,"₹3,978.59"
TXN0057993,CUST004240,CAMP0011,2024-07-01,382.72
TXN0038399,CUST002209,CAMP0171,26-09-2023,631.01
TXN0020117,CUST008477,CAMP0049,,4446.01
TXN0002101,CUST004393,CAMP0104,2024-09-15,814.08
TXN0021212,CUST002990,CAMP0171,2024-05-15,855.16
TXN0037193,CUST001015,CAMP0128,2025-02-16,1173.75
TXN0005394,CUST004562,CAMP0121,2023-01-20,352.99
TXN0039985,CUST009540,CAMP0033,20-11-2023,91.35
TXN0008014,CUST009160,CAMP0145,23-10-2023,3058.32
TXN0028794,CUST004138,,2024-05-10,671.35
TXN0023095,CUST003656,CAMP0011,2025-03-22,1479.31
TXN0002280,CUST007722,CAMP0112,11-10-2023,503.36
TXN0013681,CUST002317,CAMP0123,10/03/2024,1202.57
TXN0045597,CUST006879,CAMP0129,2026-05-23,342.06
TXN0042723,CUST002883,CAMP0019,18-10-2025,1547.67
TXN0005187,CUST006644,CAMP0123,2026-06-25,786.3
TXN0000006,CUST003815,CAMP0011,11-07-2025,3062.95
TXN0032539,CUST008424,CAMP0148,01/24/2025,1820.6
TXN0052933,CUST006387,CAMP0003,17-04-2023,102.15
TXN0027807,CUST008262,CAMP0162,2025-03-27,233.16
TXN0055032,CUST005301,CAMP0094,2025-09-27,901.24
TXN0007706,CUST003013,,06 Oct 2023,532.97
TXN0018152,CUST009922,CAMP0112,2024-06-20,385.18
TXN0016940,CUST009625,CAMP0143,2023-04-14,1407.43
TXN0047832,CUST002534,CAMP0192,2023-09-09,201.74
TXN0010492,CUST007601,CAMP0217,09/25/2025,112.07
TXN0052504,CUST003489,CAMP0110,29-01-2024,139.27
TXN0054343,CUST009967,CAMP0008,09-01-2023,3534.79
TXN0020010,CUST009596,CAMP0075,15-02-2026,238.88
TXN0023423,CUST003623,CAMP0149,,"₹1,376.52"
TXN0026211,CUST004715,CAMP0214,2025-02-09,779.56
TXN0032643,CUST008753,CAMP0206,2026-04-15,234.25
TXN0028766,CUST009915,CAMP0125,2025-01-21,4371.95
TXN0046912,CUST006975,CAMP0168,18-06-2025,₹569.21
TXN0029378,CUST003015,CAMP0205,2023-08-20,932.72
TXN0046358,CUST001622,CAMP0080,04 Sep 2024,285.11
TXN0033006,CUST006113,CAMP0010,2025-07-02,461.51
TXN0002354,CUST008680,CAMP0070,2025-09-28,324.45
TXN0004182,CUST008705,CAMP0091,2025-07-27,696.79
TXN0040277,CUST006421,CAMP0165,08-09-2024,250.94
TXN0049937,CUST000014,CAMP0002,2026-07-15,-102.92
TXN0012347,CUST009037,CAMP0146,2024-04-07,9746.27
TXN0032914,CUST000735,,2025-08-14,6059.79
TXN0041557,CUST006273,CAMP0010,2023-07-06,"₹2,224.78"
TXN0003447,CUST003828,CAMP0056,2024-12-11,2246.46
TXN0018373,CUST006066,CAMP0066,,243.66
TXN0006588,CUST006698,CAMP0171,2023-06-16,694.87
TXN0053442,CUST008387,CAMP0034,2023-05-28,4449.56
TXN0047943,CUST001766,CAMP0067,2023-06-19,157.17
TXN0038686,CUST004948,CAMP0186,2023-11-08,326.53
TXN0042758,CUST001210,,2024-01-18,669.84
TXN0044783,CUST003269,CAMP0015,02/13/2026,548.3
TXN0007749,CUST003760,CAMP0048,2023-04-23,484.46
TXN0013204,CUST000431,CAMP0019,,996.0
TXN0052916,CUST007018,CAMP0118,2024-09-25,231.52
TXN0012120,CUST000508,CAMP0071,2024-08-30,338.25
TXN0045675,CUST005981,CAMP0006,2024-07-04,700.36
TXN0057161,CUST009817,,2024-07-18,830.17
TXN0000539,CUST003205,CAMP0192,2023-06-20,6601.24
TXN0034074,CUST007573,CAMP0126,2026-06-29,385.43
TXN0028189,CUST005462,,2024-07-26,2659.42
TXN0029758,CUST004031,,2023-01-08,1478.93
TXN0043402,CUST008973,CAMP0016,09/30/2023,356.9
TXN0011212,CUST008446,CAMP0214,2026-01-17,1506.09
TXN0030842,CUST001534,CAMP0073,,34.29
TXN0014561,CUST001163,CAMP0117,2025-03-02,594.93
TXN0021101,CUST000889,CAMP0134,2025-07-23,974.83
TXN0039149,CUST003249,CAMP0009,06-06-2023,124.2
TXN0047778,CUST004791,CAMP0194,2025-06-26,3068.49
TXN0022702,CUST003042,CAMP0186,2023-06-07,303.97
TXN0042724,CUST001704,CAMP0006,26-07-2024,2650.65
TXN0033621,CUST005965,CAMP0057,31-08-2024,4248.3
TXN0007957,CUST008065,CAMP0073,2025-11-29,136.56
TXN0002221,CUST000414,CAMP0092,2026-05-16,89.67
TXN0025715,CUST007551,CAMP0041,2024-02-03,₹358.53
TXN0056108,CUST008518,CAMP0057,2024-10-10,564.23
TXN0057770,CUST009228,CAMP0136,2026-01-01,10224.02
TXN0005693,CUST002907,CAMP0188,2024-03-18,1125.48
TXN0011405,CUST009576,CAMP0027,18-10-2024,632.6
TXN0002581,CUST007123,CAMP0126,2025-05-17,332.14
TXN0053036,CUST005796,CAMP0001,11/24/2023,168.13
TXN0024700,CUST008605,CAMP0214,2023-12-08,453.48
TXN0018218,CUST002303,CAMP0084,05-07-2023,4523.71
TXN0001019,CUST008593,CAMP0174,2025-05-19,2163.68
TXN0007048,CUST007129,CAMP0021,2026-04-21,5976.69
TXN0002533,CUST004397,CAMP0141,2024-11-05,433.86
TXN0009186,CUST008051,CAMP0011,26-11-2025,274.87
TXN0043086,CUST002963,,2025-07-17,440.28
TXN0030781,CUST008375,CAMP0189,2026-05-12,371.84
TXN0021045,CUST005089,CAMP0164,2023-12-01,788.47
TXN0004544,CUST003937,CAMP0027,2026-07-31,1607.5
TXN0020370,CUST009321,CAMP0138,2024-08-30,1344.46
TXN0044806,CUST009767,CAMP0081,2023-08-14,2559.63
TXN0004056,CUST003144,CAMP0068,2023-12-01,2053.75
TXN0031572,CUST001044,CAMP0141,23-04-2023,710.62
TXN0049274,CUST009212,,2023-08-16,"₹3,612.25"
TXN0003793,CUST003588,CAMP0001,2023-06-20,1025.91
TXN0034394,CUST004603,CAMP0202,02-05-2023,767.82
TXN0032568,CUST000897,CAMP0018,2026-03-10,669.81
TXN0055197,CUST003418,CAMP0022,17-11-2024,₹295.51
TXN0031798,CUST000999,CAMP0144,27-07-2023,862.14
TXN0022862,CUST000779,CAMP0179,2025-12-04,948.41
TXN0013208,CUST009797,CAMP0146,2025-08-19,6364.61
TXN0016186,CUST003437,CAMP0099,28-09-2023,417.66
TXN0030580,CUST009696,CAMP0123,2025-08-14,1418.4
TXN0019058,CUST002880,CAMP0050,2024-12-11,182.61
TXN0048616,CUST004700,CAMP0109,15-02-2025,481.04
TXN0026261,CUST003628,,2025-04-24,"₹5,087.32"
TXN0013346,CUST004581,CAMP0026,01-07-2023,384.35
TXN0055691,CUST000403,CAMP0218,2023-02-22,141.51
TXN0000371,CUST001275,CAMP0091,07-11-2023,717.93
TXN0008883,CUST005240,,2025-07-30,5087.57
TXN0035822,CUST005743,CAMP0095,11-08-2025,4077.73
TXN0000133,CUST008744,CAMP0201,2023-09-07,1150.62
TXN0024689,CUST004827,CAMP0100,2026-06-06,2578.04
TXN0012787,CUST006126,CAMP0079,2023-04-28,1257.97
TXN0037584,CUST003132,CAMP0146,12/15/2023,170.13
TXN0055417,CUST000312,CAMP0124,2024-01-23,735.47
TXN0053618,CUST006192,CAMP0025,2025-12-12,456.37
TXN0020027,CUST000927,CAMP0112,2024-07-26,872.98
TXN0002898,CUST001674,CAMP0012,03/09/2024,163.93
TXN0016593,CUST007973,CAMP0029,01/16/2024,280.95
TXN0036022,CUST003230,CAMP0115,2026-03-04,1251.46
TXN0001297,CUST002850,CAMP0175,09-05-2023,1326.69
TXN0050083,CUST001177,CAMP0009,13 Dec 2024,"₹7,340.75"
TXN0026667,CUST003091,CAMP0095,17-08-2023,260.48
TXN0006513,CUST002608,CAMP0205,2023-04-27,555.81
TXN0001382,CUST008860,CAMP0216,2024-05-02,554.75
TXN0000247,CUST000817,,2024-02-04,2551.28
TXN0008787,CUST008094,CAMP0086,08/04/2023,483.55
TXN0047723,CUST000747,CAMP0096,2024-01-29,4782.03
TXN0003364,CUST002325,,05/02/2025,2001.43
TXN0024205,CUST003706,CAMP0012,21 Jan 2024,1770.74
TXN0021925,CUST009378,CAMP0152,2026-04-03,585.51
TXN0000901,CUST000022,CAMP0066,2025-08-07,454.42
TXN0050971,CUST001275,CAMP0144,09/15/2025,751.24
TXN0048949,CUST009828,CAMP0190,2023-03-05,15526.22
TXN0040504,CUST004486,CAMP0109,,369.6
TXN0054136,CUST001330,CAMP0041,2024-05-14,345.79
TXN0000250,CUST006198,CAMP0010,2023-12-27,2856.29
TXN0013977,CUST005183,CAMP0131,2025-02-02,845.08
TXN0040957,CUST001796,CAMP0197,2024-07-18,434.02
TXN0019324,CUST004358,CAMP0137,2026-03-22,494.45
TXN0007166,CUST000707,CAMP0058,,₹351.93
TXN0047866,CUST006506,CAMP0129,2024-07-31,144.45
TXN0018558,CUST009986,CAMP0063,14-01-2025,158.4
TXN0031767,CUST003702,CAMP0022,10-01-2024,2198.27
TXN0002412,CUST006191,,2025-05-10,1232.27
TXN0033727,CUST001527,CAMP0095,2025-11-29,4141.49
TXN0041584,CUST009894,CAMP0051,13-05-2026,"₹1,455.26"
TXN0008316,CUST003415,CAMP0150,,786.06
TXN0048456,CUST005723,CAMP0078,2023-02-09,3782.63
TXN0039618,CUST007935,CAMP0166,2025-05-31,3961.92
TXN0022489,CUST009413,CAMP0120,2023-12-31,23.4
TXN0029496,CUST004901,,14 Aug 2023,452.96
TXN0007155,CUST007943,CAMP0069,2025-02-11,4801.95
TXN0038293,CUST008119,CAMP0033,02-01-2025,399.17
TXN0046317,CUST008045,,2025-09-10,165.85
TXN0023134,CUST008871,CAMP0218,2024-03-15,717.76
TXN0053909,CUST006710,CAMP0027,2026-02-18,547.33
TXN0050030,CUST008319,CAMP0077,2025-09-03,1094.14
TXN0026672,CUST004495,CAMP0030,2023-02-12,5147.64
TXN0002509,CUST006757,CAMP0007,10-04-2025,692.6
TXN0057169,CUST001702,CAMP0045,2024-06-20,325.8
TXN0017559,CUST002128,CAMP0082,01/16/2025,4341.41
TXN0050312,CUST009816,CAMP0066,02 Nov 2023,888.04
TXN0020030,CUST000708,CAMP0050,2025-10-15,2722.45
TXN0035642,CUST000313,CAMP0121,2023-08-06,548.38
TXN0003234,CUST009417,CAMP0019,2024-01-08,1147.78
TXN0019024,CUST006534,CAMP0078,2023-10-20,"₹2,550.39"
TXN0043774,CUST006934,CAMP0050,2023-10-31,4768.03
TXN0012705,CUST006212,CAMP0074,2023-03-17,11687.13
TXN0018089,CUST004303,CAMP0001,2024-11-14,7079.1
TXN0000570,CUST002460,CAMP0079,2026-04-30,3931.82
TXN0032908,CUST006367,CAMP0194,2023-01-03,78.93
TXN0054788,CUST003721,CAMP0028,16 Jan 2023,755.48
TXN0023480,CUST002479,CAMP0190,28 Jul 2024,116.3
TXN0051582,CUST000062,CAMP0109,2023-12-13,528.66
TXN0052654,CUST006352,CAMP0070,2025-02-17,647.06
TXN0040212,CUST002610,CAMP0178,2025-03-16,72.97
TXN0037244,CUST001607,CAMP0156,03/28/2026,5021.12
TXN0018961,CUST004000,CAMP0133,2025-01-19,827.45
TXN0046778,CUST007399,,2024-04-02,1694.65
TXN0024251,CUST001182,CAMP0127,2023-02-19,298.94
TXN0023032,CUST000635,CAMP0105,2023-07-26,9230.28
TXN0046577,CUST008411,CAMP0172,05 Aug 2024,322.03
TXN0033810,CUST004267,CAMP0205,2025-12-10,2423.05
TXN0023732,CUST006441,CAMP0131,,12943.37
TXN0004859,CUST003268,CAMP0175,08/14/2025,300.14
TXN0052848,CUST003716,,2023-06-24,1097.07
TXN0020943,CUST001852,CAMP0084,,1035.79
TXN0008806,CUST009116,CAMP0004,2023-02-11,2753.62
TXN0017337,CUST005205,CAMP0050,05/06/2026,89.08
TXN0005235,CUST009599,CAMP0017,2023-09-10,485.62
TXN0040197,CUST006224,CAMP0003,2025-06-02,399.03
TXN0040748,CUST008378,CAMP0173,21 Nov 2023,5389.05
TXN0047722,CUST008697,,2025-07-13,1616.94
TXN0052973,CUST003232,CAMP0145,02-06-2023,273.18
TXN0024168,CUST002292,CAMP0092,04/24/2023,2023.78
TXN0055246,CUST009191,CAMP0061,08/05/2025,3832.47
TXN0011324,CUST006409,,2023-12-11,1897.46
TXN0001421,CUST008988,CAMP0127,2025-04-11,211.62
TXN0007667,CUST005582,CAMP0147,15-01-2024,165.92
TXN0055924,CUST007249,CAMP0060,2023-03-28,₹372.41
TXN0008960,CUST002013,CAMP0125,02-04-2025,460.18
TXN0011266,CUST002875,,12-03-2023,250.17
TXN0043717,CUST002315,CAMP0216,2025-03-11,10.43
TXN0023880,CUST003685,CAMP0176,2026-06-16,425.08
TXN0033007,CUST002865,,03/29/2024,138.32
TXN0035693,CUST007316,CAMP0074,09 Apr 2025,935.53
TXN0007837,CUST005528,CAMP0078,2024-06-05,359.34
TXN0007734,CUST001268,CAMP0062,2026-07-21,963.93
TXN0050430,CUST005360,CAMP0006,05-03-2025,1383.51
TXN0023610,CUST009193,CAMP0158,2023-06-24,2479.15
TXN0016921,CUST003626,CAMP0134,10/23/2024,363.87
TXN0042890,CUST003776,CAMP0049,2025-02-06,1482.65
TXN0030780,CUST009372,CAMP0193,,252.26
TXN0037702,CUST006489,,2023-10-17,2187.59
TXN0040232,CUST002615,CAMP0062,2025-01-20,3886.02
TXN0007326,CUST006550,CAMP0010,10/18/2025,457.01
TXN0015995,CUST006521,CAMP0192,09/27/2023,₹766.61
TXN0048421,CUST002777,CAMP0179,01/23/2023,191.17
TXN0015053,CUST000847,CAMP0068,2024-12-21,1015.12
TXN0030395,CUST005609,CAMP0191,2025-11-25,423.36
TXN0051796,CUST004298,CAMP0071,2024-11-25,1642.23
TXN0024403,CUST004278,CAMP0082,2024-03-27,276.27
TXN0038109,CUST004440,CAMP0112,02 Feb 2024,920.11
TXN0003782,CUST000049,CAMP0156,2024-02-14,356.05
TXN0019054,CUST007347,CAMP0185,2023-03-22,613.51
TXN0057687,CUST001019,CAMP0119,05/23/2026,3694.32
TXN0056982,CUST004377,CAMP0107,05/17/2025,2707.79
TXN0049582,CUST003881,CAMP0035,30-07-2026,216.75
TXN0018456,CUST005676,,12/28/2023,3420.62
TXN0050683,CUST007431,CAMP0168,23 Jul 2025,6067.84
TXN0048607,CUST000742,CAMP0152,2024-04-17,1259.95
TXN0025825,CUST004257,CAMP0147,04-03-2025,1243.85
TXN0032745,CUST001270,CAMP0009,24-02-2025,849.22
TXN0019099,CUST002809,CAMP0006,01 May 2023,744.1
TXN0017305,CUST009394,CAMP0085,10-02-2026,241.1
TXN0019466,CUST005856,CAMP0077,2025-05-03,₹646.15
TXN0020067,CUST001271,CAMP0148,2025-04-15,1395.25
TXN0019502,CUST004934,CAMP0154,08/31/2023,323.27
TXN0057510,CUST000102,CAMP0137,2023-02-28,830.02
TXN0032684,CUST000248,CAMP0181,05-10-2023,887.8
TXN0052430,CUST005239,CAMP0001,2023-05-27,319.27
TXN0016718,CUST003994,,2025-10-03,1875.33
TXN0020499,CUST008091,,12/20/2025,2614.96
TXN0015055,CUST002370,CAMP0095,03-02-2025,3554.71
TXN0057533,CUST009313,CAMP0049,26 Aug 2023,5928.56
TXN0013561,CUST000704,CAMP0146,2026-06-29,1271.21
TXN0049519,CUST005542,CAMP0175,23 Jun 2024,-1850.61
TXN0026089,CUST007293,CAMP0031,2025-02-18,13.42
TXN0057650,CUST009345,CAMP0033,29-01-2025,1952.15
TXN0004097,CUST009655,CAMP0188,07/04/2026,588.19
TXN0044711,CUST008624,CAMP0022,02 Jul 2023,900.08
TXN0017838,CUST002482,CAMP0205,2025-05-06,227.01
TXN0052068,CUST009565,CAMP0209,2023-10-11,387.55
TXN0044538,CUST000304,CAMP0089,2025-10-27,3732.92
TXN0024289,CUST007260,CAMP0098,17-03-2024,1472.33
TXN0026478,CUST008620,CAMP0185,,909.44
TXN0037878,CUST000811,CAMP0050,07/26/2024,81.16
TXN0047332,CUST003930,CAMP0102,2025-08-13,143.02
TXN0035343,CUST006789,CAMP0179,2023-08-12,2578.98
TXN0053890,CUST002290,CAMP0065,18 Oct 2025,1603.24
TXN0048647,CUST006109,CAMP0111,15-01-2023,484.04
TXN0016742,CUST006707,CAMP0156,2024-05-14,118.44
TXN0048030,CUST004650,CAMP0188,2023-06-04,239.2
TXN0013456,CUST006903,CAMP0010,21-08-2024,362.05
TXN0002418,CUST008384,CAMP0076,2024-09-26,10034.0
TXN0030209,CUST001937,CAMP0006,,413.47
TXN0041167,CUST003265,CAMP0102,2024-12-01,₹574.59
TXN0008825,CUST005021,CAMP0180,24-09-2024,3759.53
TXN0019605,CUST006722,CAMP0156,2025-11-15,816.98
TXN0031314,CUST003163,CAMP0059,06/19/2023,24247.63
TXN0026924,CUST002619,CAMP0205,,1339.6
TXN0041080,CUST006844,CAMP0016,08-07-2026,711.5
TXN0053744,CUST001861,CAMP0050,2025-08-11,350.27
TXN0013650,CUST006610,CAMP0218,07/13/2025,444.65
TXN0056992,CUST008825,,02/15/2024,294.27
TXN0003663,CUST000877,CAMP0049,2025-07-08,1211.04
TXN0009622,CUST001939,CAMP0083,2024-06-07,2901.65
TXN0044239,CUST003427,CAMP0156,09/28/2024,540.31
TXN0036108,CUST004284,,11-05-2023,375.26
TXN0045795,CUST005763,CAMP0103,2025-10-29,1782.77
TXN0038279,CUST002882,CAMP0044,28-02-2023,₹115.15
TXN0023979,CUST008827,CAMP0042,2024-12-11,1008.4
TXN0029427,CUST007648,CAMP0124,2025-11-28,845.38
TXN0027498,CUST003483,CAMP0102,25-03-2025,5566.03
TXN0006134,CUST008872,,2025-09-01,357.99
TXN0034526,CUST005736,CAMP0016,2025-10-23,205.67
TXN0019362,CUST003220,CAMP0185,2024-11-02,433.01
TXN0050481,CUST004261,CAMP0148,02-06-2026,182.31
TXN0042740,CUST004149,CAMP0044,04/30/2025,854.96
TXN0014761,CUST004429,CAMP0170,2026-01-30,6297.21
TXN0018319,CUST009090,CAMP0016,08 Sep 2025,497.7
TXN0016681,CUST009598,CAMP0081,11 May 2026,1172.02
TXN0003162,CUST000444,CAMP0085,2025-08-23,₹479.04
TXN0005113,CUST005984,CAMP0075,2024-05-28,1758.36
TXN0028989,CUST009307,,03-12-2023,6514.93
TXN0014594,CUST007393,,06/05/2025,629.4
TXN0026017,CUST003441,CAMP0012,2026-06-13,281.3
TXN0001109,CUST003376,CAMP0207,10/20/2025,138.59
TXN0038331,CUST009961,CAMP0174,2024-01-09,780.96
TXN0036298,CUST006508,CAMP0002,,₹593.92
TXN0028454,CUST006505,CAMP0029,,607.43
TXN0003583,CUST000564,CAMP0131,2025-05-06,499.24
TXN0021544,CUST009258,CAMP0189,,3332.0
TXN0004536,CUST008386,CAMP0182,03/16/2023,3028.26
TXN0002807,CUST000261,CAMP0215,26 Oct 2024,461.36
TXN0013491,CUST009928,,03-06-2024,"₹8,609.65"
TXN0006624,CUST007764,CAMP0038,2023-03-11,1954.4
TXN0050224,CUST002741,CAMP0127,12/03/2023,319.3
TXN0050306,CUST005568,CAMP0138,2026-04-30,761.35
TXN0045637,CUST006872,,2026-04-08,474.33
TXN0014368,CUST002735,CAMP0026,2023-12-28,2315.05
TXN0029983,CUST009148,CAMP0099,2025-11-20,₹28.56
TXN0056817,CUST003337,CAMP0040,2025-08-18,997.35
TXN0034427,CUST003973,CAMP0110,2025-01-28,666.19
TXN0047248,CUST002992,CAMP0013,18-02-2023,253.47
TXN0032998,CUST005726,CAMP0098,11/11/2024,374.71
TXN0032164,CUST009946,,2025-07-30,551.8
TXN0011098,CUST009613,CAMP0136,2024-09-16,235.22
TXN0043164,CUST005948,CAMP0109,2025-08-08,592.8
TXN0002519,CUST004855,CAMP0099,2025-03-01,4518.04
TXN0001059,CUST009863,CAMP0017,2026-04-07,1371.49
TXN0022185,CUST007475,CAMP0130,2024-12-13,1446.57
TXN0037578,CUST006792,CAMP0108,30-04-2024,16992.13
TXN0020021,CUST008249,CAMP0141,2023-10-26,2700.47
TXN0044272,CUST004119,CAMP0075,2023-06-22,247.71
TXN0036483,CUST005489,CAMP0013,11-09-2024,2415.94
TXN0039739,CUST000635,CAMP0037,25 Sep 2025,4253.73
TXN0028621,CUST007589,CAMP0140,10/17/2025,525.02
TXN0039130,CUST004747,CAMP0182,2023-01-21,12068.45
TXN0047157,CUST008620,CAMP0011,29-12-2025,250.97
TXN0014897,CUST000598,CAMP0158,09/17/2023,575.96
TXN0049446,CUST005721,CAMP0130,2025-12-16,726.97
TXN0005645,CUST004190,CAMP0075,2024-06-16,394.87
TXN0007776,CUST006523,CAMP0177,2023-05-21,4202.73
TXN0012393,CUST006458,CAMP0208,2026-05-09,1488.39
TXN0013240,CUST002983,,25-05-2026,8253.21
TXN0022857,CUST002646,CAMP0206,07/26/2023,654.41
TXN0003040,CUST008410,CAMP0137,,123.4
TXN0045867,CUST001492,CAMP0189,2023-05-27,10481.09
TXN0010389,CUST007255,CAMP0078,27-10-2024,770.29
TXN0020699,CUST009404,CAMP0070,2025-08-09,183.28
TXN0000039,CUST005250,CAMP0136,2024-08-28,148.59
TXN0035670,CUST004194,CAMP0143,2026-04-01,36.65
TXN0031334,CUST006950,CAMP0180,2026-01-01,1381.56
TXN0018447,CUST007216,CAMP0084,18-04-2023,4633.15
TXN0024975,CUST004258,CAMP0030,2023-09-03,343.45
TXN0041670,CUST009573,CAMP0202,2023-09-02,145.76
TXN0024337,CUST008087,CAMP0082,2023-02-05,656.62
TXN0029774,CUST001862,CAMP0144,2023-10-09,1847.94
TXN0048936,CUST006001,CAMP0065,01-06-2023,9517.61
TXN0037250,CUST008875,CAMP0122,02/06/2024,1028.1
TXN0002973,CUST009108,CAMP0084,2025-07-09,4776.72
TXN0054283,CUST006926,CAMP0056,2025-06-21,3109.36
TXN0055999,CUST005867,CAMP0050,2024-05-24,562.15
TXN0014319,CUST007841,CAMP0013,10-01-2026,2646.71
TXN0013567,CUST006814,CAMP0025,28-10-2025,407.96
TXN0048014,CUST000916,,2024-05-13,6284.89
TXN0028811,CUST004147,CAMP0134,2025-02-17,651.87
TXN0005072,CUST002627,,2026-04-12,1347.64
TXN0018310,CUST006010,CAMP0171,02/10/2026,"₹6,362.64"
TXN0016264,CUST003224,,07/28/2026,395.02
TXN0007022,CUST007233,CAMP0195,,484.79
TXN0020076,CUST000052,CAMP0196,2023-10-13,1647.96
TXN0051328,CUST007142,CAMP0030,2024-08-27,743.79
TXN0054653,CUST003176,CAMP0075,30 Jan 2026,₹162.64
TXN0037804,CUST001925,CAMP0035,12/27/2023,446.14
TXN0013105,CUST003373,CAMP0025,2023-05-14,738.31
TXN0012284,CUST007026,CAMP0012,08/22/2024,462.45
TXN0031263,CUST005340,CAMP0071,2024-11-15,10038.25
